0.908,0.9017,0.8945,0.8783,0.8372,0.6792,0.1462
0.2283,0.225,0.221,0.2135,0.2023,0.1711,0.1408
0.3068,0.3043,0.3024,0.2983,0.2888,0.2508,0.1762
0.1358,0.135,0.1339,0.131,0.1273,0.1172,0.1132
0.3283,0.3257,0.3216,0.3126,0.2908,0.2116,0.13
0.3284,0.3269,0.3257,0.3224,0.3134,0.285,0.2114
